command,mean,stddev,median,user,system,min,max
python scripts/benchmark_baseline.py 2 1,146.17663937508,2.192617318595176,146.55333169893999,228.46815284000004,62.32025015999999,142.32666375044,152.03630641944
python scripts/benchmark_baseline.py 4 1,84.76057533646001,0.8376501210338493,84.65560621844,237.26552514,66.74221838,82.84156309244,86.82672571744
python scripts/benchmark_baseline.py 6 1,59.15312310292002,0.6443011470861977,59.09512806494,243.52165626,69.29094521999997,57.86422415744,60.63436888444
python scripts/benchmark_baseline.py 8 1,56.019211394820005,1.5024306358348545,56.01139217394,256.81338122,72.34709933999997,53.41441506344,59.01829517544
python scripts/benchmark_baseline.py 10 1,48.34457804070001,0.6245609506635007,48.317064031940006,270.2740307800001,75.32744247999999,46.93145343044,50.03996195444
python scripts/benchmark_baseline.py 12 1,46.325700631379995,0.6436834795125632,46.38970124694001,276.6322798999999,76.54599532000002,44.66507831044,47.92647971444
python scripts/benchmark_baseline.py 14 1,42.93684580830001,1.8829291656796523,43.63800296694001,271.48006464,76.32698948,39.728406362440005,46.481785455440004
python scripts/benchmark_baseline.py 16 1,40.501586194,0.5062815834103663,40.57352163544,257.08415591999994,74.67363897999999,39.43085274744,41.59568537244
python scripts/benchmark_baseline.py 18 1,43.87293323557999,1.466625062402867,44.33304346544,304.9565413599999,82.69747532,40.817357846440004,46.53642480144
