command,mean,stddev,median,user,system,min,max
python scripts/benchmark_baseline.py 2 2,146.60058787966008,4.975551737077171,143.86545243314004,229.16774821999988,62.08190032,140.50023413814,159.92228951114
python scripts/benchmark_baseline.py 4 2,84.23241045521999,1.0442427477430847,84.23679332664,226.64451354000005,65.19259154000001,82.42897095514,86.75022493114
python scripts/benchmark_baseline.py 6 2,64.09854645464003,0.43278471530914286,64.04330994064,234.94189583999997,67.64179759999999,63.16232953314,65.21451779514
python scripts/benchmark_baseline.py 8 2,58.567997750619995,0.1937024153777273,58.563586932140005,236.31853246,69.58647974,57.876979544140006,59.02061729814
python scripts/benchmark_baseline.py 10 2,58.822186214039995,0.20900044062191708,58.855589351140004,241.12368148,70.96485016,58.26148633014,59.246523206140004
python scripts/benchmark_baseline.py 12 2,58.919002426279995,0.1932693327617826,58.94336656264001,243.46533932000003,71.67027251999998,58.323374058140004,59.44274918314
python scripts/benchmark_baseline.py 14 2,59.20962627991999,0.29045788218814,59.23360630964,247.03951624,72.57479466,58.465780134140005,59.696383759140005
python scripts/benchmark_baseline.py 16 2,59.54061233126001,0.4545574171459261,59.51354260014,255.93046506,73.97235002,58.61091885014,60.61701060514
python scripts/benchmark_baseline.py 18 2,61.848425843659996,0.9591280656852711,61.69755046364,293.5303997599999,79.91804414,60.25900804714,65.13351127314
